article_id,title,court_extracted,date_extracted,extracted_ok,hanrei_id_candidate,match_status
issn:0448-0791#1560#p10,みなし配当に関する法人税法施行令を違法・無効とした事例（令和３．３．１１最高一小判）＜租税判例速報＞,最高一小,20210311,1,28291305;28291306;28290768,matched_multi
issn:0448-0791#1560#p100,独占禁止法違反が主張された渉外事件における専属的国際裁判管轄の合意――島野・アップル事件東京高判（令和２．７．２２東京高判）＜経済法判例研究会２９５＞,東京高,20200722,1,28283185;28300779;28284272;28290599;28283186,matched_multi
issn:0448-0791#1560#p104,意思決定権のない者による情報交換と事業者の「意思の連絡」（令和元．５．９東京地判）＜商事判例研究３４２０＞,東京地,20190509,1,28274386;29055846;29055554;29055752;29055751,matched_multi
issn:0448-0791#1560#p108,自動車保険契約中の「酒気帯び免責条項」による免責の可否（令和元．５．３０大阪高判）＜商事判例研究３４２１＞,大阪高,20190530,1,28274189,matched_unique
issn:0448-0791#1560#p112,完全合意条項のある株式譲渡契約書における契約の解釈手法（平成３１．２．２７東京地判）＜商事判例研究３４２２＞,東京地,20190227,1,,no_match
issn:0448-0791#1560#p116,配置転換の内示の法的性質及び不法行為の成否――一般財団法人あんしん財団事件（平成３１．３．１４東京高判）＜労働判例研究１３９７＞,東京高,20190314,1,,no_match
issn:0448-0791#1560#p120,即戦力となる管理職採用における試用期間満了時の本採用拒否――社会福祉法人どろんこ会事件（平成３１．１．１１東京地判）＜労働判例研究１３９８＞,東京地,20190111,1,,no_match
issn:0448-0791#1560#p124,社会福祉法人が営む有料老人ホーム事業の収益事業該当性（令和元．７．３１福岡高判）＜租税判例研究５８１＞,福岡高,20190731,1,,date_only_court_miss
issn:0448-0791#1560#p128,不法行為に基づく損害賠償債務の不存在確認訴訟における国際裁判管轄と国際訴訟競合（平成２９．１２．２５知財高判）＜渉外判例研究６９４＞,知財高,20171225,1,28260214;28260028;28260002;28260001;28260215,matched_multi
issn:0448-0791#1560#p4,労働者でない建設作業従事者との関係における規制権限不行使の国賠法上の違法性――建設石綿訴訟（令和３．５．１７最高一小判）＜労働判例速報＞,最高一小,20210517,1,28291611;28291613;28291614;28291612,matched_multi
issn:0448-0791#1560#p6,優越的地位の濫用に関する審決取消訴訟が全部棄却された事例（令和３．３．３東京高判）＜独禁法事例速報＞,東京高,20210303,1,28302722;28292020,matched_multi
issn:0448-0791#1560#p62,引受証券会社のゲートキーパー責任――エフオーアイ事件最高裁判決（令和２．１２．２２最高三小判）＜時論＞,最高三小,20201222,1,28284225;28322046,matched_multi
issn:0448-0791#1560#p69,経済的自由にかかる憲法判断――最高裁令和３年３月１８日判決をきっかけに＜時論＞,,,0,,no_extract
issn:0448-0791#1560#p85,（１）交通事故の被害者が後遺障害による逸失利益について定期金による賠償を求めている場合に，同逸失利益は定期金による賠償の対象となるか （２）交通事故に起因する後遺障害による逸失利益につき定期金による賠償を命ずるに当たり被害者の死亡時を定期金による賠償の終期とすることの要否 （３）交通事故の被害者が後遺障害による逸失利益について定期金による賠償を求めている場合に，同逸失利益が定期金による賠償の対象となるとされた事例（令和２．７．９最高一小判）＜最高裁時の判例 民事＞,最高一小,20200709,1,28281917,matched_unique
issn:0448-0791#1560#p90,不動産競売手続において建物の区分所有等に関する法律６６条で準用される同法７条１項の先取特権を有する債権者が配当要求をしたことにより配当要求債権について差押え（平成２９年法律第４４号による改正前の民法１４７条２号）に準ずるものとして消滅時効の中断の効力が生ずるための要件（令和２．９．１８最高二小判）＜最高裁時の判例 民事＞,最高二小,20200918,1,28282867;28340130,matched_multi
issn:0448-0791#1561#p102,優越的地位の濫用における命令書の記載の在り方（令和２．１２．１１東京高判）＜経済法判例研究会２９６＞,東京高,20201211,1,28290360,matched_unique
issn:0448-0791#1561#p106,自動車保険における弁護士費用特約と労働災害（令和元．５．２３大阪地判）＜商事判例研究３４２３＞,大阪地,20190523,1,28273223,matched_unique
issn:0448-0791#1561#p110,事業者間取引である消費貸借契約の期限前返済特約の有効性（平成３１．３．２０東京地判）＜商事判例研究３４２４＞,東京地,20190320,1,,no_match
issn:0448-0791#1561#p114,一人会社における役員の善管注意義務（平成３１．３．２２東京地判）＜商事判例研究３４２５＞,東京地,20190322,1,,no_match
issn:0448-0791#1561#p118,里親委託措置解除の取消しを求める里親の原告適格――里親委託措置解除処分取消等請求事件（平成３１．３．１３横浜地判）＜労働判例研究１３９９＞,横浜地,20190313,1,,no_match
issn:0448-0791#1561#p122,退職後の競業禁止を条件とする早期退職割増金と不作為の詐欺（平成２９．５．２９京都地判）＜労働判例研究１４００＞,京都地,20170529,1,28274170,matched_unique
issn:0448-0791#1561#p126,弁護士の事業所得におけるロータリークラブ年会費の必要経費性（令和元．５．２２東京高判）＜租税判例研究５８２＞,東京高,20190522,1,28273655;28320835,matched_multi
issn:0448-0791#1561#p130,外国での共同親権を日本でも有効としつつその変更を認めた事例（令和元．１２．６東京家審判）＜渉外判例研究６９５＞,東京家審,20191206,1,,date_only_court_miss
issn:0448-0791#1561#p82,同性婚と憲法（令和３．３．１７札幌地判）＜時論＞,札幌地,20210317,1,28290860,matched_unique
issn:0448-0791#1561#p89,財産の分与に関する処分の審判において当事者双方がその協力によって得た一方当事者の所有名義の不動産であって他方当事者が占有するものにつき当該他方当事者に分与しないものと判断した場合に家事事件手続法１５４条２項４号に基づきその明渡しを命ずることの許否（令和２．８．６最高一小決）＜最高裁時の判例 民事＞,最高一小,20200806,1,28282324,matched_unique
issn:0448-0791#1561#p93,請負契約に基づく請負代金債権と同契約の目的物の瑕疵修補に代わる損害賠償債権の一方を本訴請求債権とし他方を反訴請求債権とする本訴及び反訴の係属中における，上記本訴請求債権を自働債権とし上記反訴請求債権を受働債権とする相殺の抗弁の許否（令和２．９．１１最高二小判）＜最高裁時の判例 民事＞,最高二小,20200911,1,28282765,matched_unique
issn:0448-0791#1562#p84,（１）労働大臣が建設現場における石綿関連疾患の発生防止のために労働安全衛生法に基づく規制権限を行使しなかったことが屋内の建設作業に従事して石綿粉じんにばく露した労働者との関係において国家賠償法１条１項の適用上違法であるとされた事例 （２）労働大臣が建設現場における石綿関連疾患の発生防止のために労働安全衛生法に基づく規制権限を行使しなかったことが屋内の建設作業に従事して石綿粉じんにばく露した者のうち労働者に該当しない者との関係において国家賠償法１条１項の適用上違法であるとされた事例 （３）被害者によって特定された複数の行為者のほかに被害者の損害をそれのみで惹起し得る行為をした者が存在しないことは，民法７１９条１項後段の適用の要件か （４）石綿含有建材を製造販売した建材メーカーらが，中皮腫にり患した大工らに対し，民法７１９条１項後段の類推適用により，上記大工らの各損害の３分の１について連帯して損害賠償責任を負うとされた事例 （５）石綿含有建材を製造販売した建材メーカーらが，石綿肺，肺がん又はびまん性胸膜肥厚にり患した大工らに対し，民法７１９条１項後段の類推適用により，上記大工らの各損害の３分の１について連帯して損害賠償責任を負うとされた事例（令和３．５．１７最高一小判）＜最高裁時の判例 民事＞,最高一小,20210517,1,28291611;28291613;28291614;28291612,matched_multi
